channel_id,niche_id,channel_name,channel_url,subscriber_count,total_videos,avg_views,format_type,language,country,description,last_scraped,status
CH6038,N061,Real Estate Finds PH,https://www.youtube.com/@REFindsPH,20000,100,5000,Monologue,en,PH,Philippines real estate market,,active
CH6039,N061,Huber RE Port St Lucie,https://www.youtube.com/@HuberRE,20000,100,5000,Monologue,en,US,Florida real estate market,,active
CH6040,N061,Peter Kostecki RE Group,https://www.youtube.com/@PeterKostecki,20000,100,5000,Monologue,en,US,Real estate market strategies,,active
CH6041,N061,Ken McElroy,https://www.youtube.com/@KenMcElroy,500000,300,30000,Monologue,en,US,Real estate market analysis and investing,,active
CH6042,N061,Brandon Turner,https://www.youtube.com/@BrandonTurner,300000,200,20000,Monologue,en,US,Real estate investing market insights,,active
CH6043,N061,Norada Real Estate,https://www.youtube.com/@NoradaRealEstate,50000,200,5000,Monologue,en,US,Real estate market research,,active
CH6044,N061,Kris Krohn,https://www.youtube.com/@KrisKrohn,500000,500,30000,Monologue,en,US,Real estate market investing strategies,,active
CH6045,N061,Morris Invest,https://www.youtube.com/@MorrisInvest,200000,500,10000,Monologue,en,US,Turnkey real estate investing,,active
CH6046,N061,Real Estate with Kevin Raum,https://www.youtube.com/@KevinRaum,30000,100,5000,Monologue,en,US,Real estate market education,,active
CH6047,N061,Bay Area Real Estate,https://www.youtube.com/@BayAreaRE,30000,200,5000,Monologue,en,US,Bay Area housing market,,active
CH6048,N061,NYC Real Estate,https://www.youtube.com/@NYCRealEstate,30000,200,5000,Monologue,en,US,New York City market analysis,,active
CH6049,N061,Florida Real Estate Market,https://www.youtube.com/@FLRealEstate,30000,200,5000,Monologue,en,US,Florida housing market trends,,active
CH6050,N061,Texas Real Estate Market,https://www.youtube.com/@TXRealEstate,30000,200,5000,Monologue,en,US,Texas housing market analysis,,active
CH6051,N061,Chicago Real Estate,https://www.youtube.com/@ChicagoRE,20000,100,5000,Monologue,en,US,Chicago housing market,,active
CH6052,N061,Denver Real Estate Market,https://www.youtube.com/@DenverRE,20000,100,5000,Monologue,en,US,Denver housing market trends,,active
CH6053,N061,Phoenix Real Estate,https://www.youtube.com/@PhoenixRE,20000,100,5000,Monologue,en,US,Phoenix housing market analysis,,active
CH6054,N061,Nashville Real Estate Market,https://www.youtube.com/@NashvilleRE,20000,100,5000,Monologue,en,US,Nashville housing market,,active
CH6055,N061,Raleigh Real Estate,https://www.youtube.com/@RaleighRE,20000,100,5000,Monologue,en,US,Raleigh housing market,,active
CH6056,N061,Atlanta Real Estate Market,https://www.youtube.com/@AtlantaREMarket,20000,100,5000,Monologue,en,US,Atlanta housing market trends,,active
CH6057,N061,Portland Real Estate,https://www.youtube.com/@PortlandRE,20000,100,5000,Monologue,en,US,Portland housing market,,active
CH6058,N061,Las Vegas Housing Market,https://www.youtube.com/@LVHousingMarket,20000,100,5000,Monologue,en,US,Las Vegas real estate trends,,active
CH6059,N061,Detroit Real Estate,https://www.youtube.com/@DetroitRE,20000,100,5000,Monologue,en,US,Detroit housing market revival,,active
CH6060,N061,Midwest Real Estate Market,https://www.youtube.com/@MidwestRE,20000,100,5000,Monologue,en,US,Midwest housing market analysis,,active
CH6061,N061,Southeast Real Estate,https://www.youtube.com/@SoutheastRE,20000,100,5000,Monologue,en,US,Southeast US market trends,,active
CH6062,N061,Housing Market Crash,https://www.youtube.com/@HousingMarketCrash,50000,200,10000,Monologue,en,US,Housing bubble analysis,,active
CH6063,N061,Real Estate Market Watch,https://www.youtube.com/@REMarketWatch,20000,100,5000,Monologue,en,US,Market watching and data,,active
CH6064,N061,Mortgage Rate Update,https://www.youtube.com/@MortgageRateUpdate,30000,200,5000,Monologue,en,US,Mortgage rate trends and analysis,,active
CH6065,N061,Housing Affordability,https://www.youtube.com/@HousingAffordability,20000,100,5000,Monologue,en,US,Housing affordability analysis,,active
CH6066,N061,Real Estate Data Hub,https://www.youtube.com/@REDataHub,20000,100,5000,Monologue,en,US,Real estate data analysis,,active
CH6067,N061,Real Estate Trends 2026,https://www.youtube.com/@RETrends2026,20000,50,5000,Monologue,en,US,Current year real estate trends,,active
CH6068,N061,Inventory Watch RE,https://www.youtube.com/@InventoryWatchRE,20000,100,5000,Monologue,en,US,Housing inventory tracking,,active
CH6069,N061,Fed and Housing Market,https://www.youtube.com/@FedHousingMarket,20000,50,5000,Monologue,en,US,Federal Reserve impact on housing,,active
CH6070,N061,Rental Market Analysis,https://www.youtube.com/@RentalMarketAnalysis,20000,50,5000,Monologue,en,US,Rental market trends and data,,active
CH6071,N061,Real Estate Supply Demand,https://www.youtube.com/@RESupplyDemand,20000,50,5000,Monologue,en,US,Supply and demand market analysis,,active
CH6072,N061,Home Price Forecast,https://www.youtube.com/@HomePriceForecast,20000,50,5000,Monologue,en,US,Home price prediction analysis,,active
CH6073,N061,Luxury Market Report,https://www.youtube.com/@LuxuryMarketReport,20000,50,5000,Monologue,en,US,Luxury real estate market analysis,,active
CH6074,N061,International RE Market,https://www.youtube.com/@IntlREMarket,20000,50,5000,Monologue,en,US,International real estate markets,,active
CH6075,N061,Commercial RE Market,https://www.youtube.com/@CommREMarket,20000,50,5000,Monologue,en,US,Commercial real estate market trends,,active
CH6076,N061,Multifamily Market Analysis,https://www.youtube.com/@MultifamilyMarket,20000,50,5000,Monologue,en,US,Multifamily housing market,,active
CH6077,N061,New Construction Market,https://www.youtube.com/@NewConstructionMkt,20000,50,5000,Monologue,en,US,New construction market trends,,active
CH6078,N061,Foreclosure Market Watch,https://www.youtube.com/@ForeclosureWatch,20000,50,5000,Monologue,en,US,Foreclosure market tracking,,active
CH6079,N061,Real Estate Economics,https://www.youtube.com/@REEconomics,20000,50,5000,Monologue,en,US,Real estate economic analysis,,active
CH6080,N061,Housing Policy Analysis,https://www.youtube.com/@HousingPolicyAnalysis,20000,50,5000,Monologue,en,US,Housing policy impact analysis,,active
CH6081,N061,Zoning and Development,https://www.youtube.com/@ZoningDevelopment,20000,50,5000,Monologue,en,US,Zoning impact on market,,active
CH6082,N061,Real Estate Cap Rate,https://www.youtube.com/@RECapRate,20000,50,5000,Monologue,en,US,Cap rate analysis education,,active
CH6083,N061,Market Sentiment RE,https://www.youtube.com/@MarketSentimentRE,20000,50,5000,Monologue,en,US,Real estate market sentiment,,active
CH6084,N061,Real Estate Index,https://www.youtube.com/@RealEstateIndex,20000,50,5000,Monologue,en,US,Real estate index tracking,,active
CH6085,N061,REIT Market Analysis,https://www.youtube.com/@REITMarket,20000,50,5000,Monologue,en,US,REIT market performance,,active
CH6086,N061,Suburban vs Urban RE,https://www.youtube.com/@SuburbanVsUrbanRE,20000,50,5000,Monologue,en,US,Urban vs suburban market trends,,active
CH6087,N061,Remote Work RE Impact,https://www.youtube.com/@RemoteWorkRE,20000,50,5000,Monologue,en,US,Remote work impact on housing,,active
CH6088,N061,Baby Boomer RE Market,https://www.youtube.com/@BoomerREMarket,20000,50,5000,Monologue,en,US,Demographic shifts in housing,,active
CH6089,N061,Millennial Home Buyers,https://www.youtube.com/@MillennialHomeBuyers,20000,50,5000,Monologue,en,US,Millennial housing market,,active
CH6090,N061,Gen Z Real Estate,https://www.youtube.com/@GenZRealEstate,20000,50,5000,Monologue,en,US,Gen Z housing market entry,,active
CH6091,N061,Climate and RE Market,https://www.youtube.com/@ClimateREMarket,20000,30,5000,Monologue,en,US,Climate impact on real estate,,active
CH6092,N061,Interest Rate Impact,https://www.youtube.com/@InterestRateImpact,20000,50,5000,Monologue,en,US,Interest rate effects on housing,,active
CH6093,N061,Inflation and Housing,https://www.youtube.com/@InflationHousing,20000,50,5000,Monologue,en,US,Inflation impact on home prices,,active
CH6094,N061,Real Estate Cycle,https://www.youtube.com/@RealEstateCycle,20000,30,5000,Monologue,en,US,Real estate market cycles,,active
CH6095,N061,Proptech Market,https://www.youtube.com/@ProptechMarket,20000,50,5000,Monologue,en,US,Property technology market trends,,active
CH6096,N061,iBuyer Market Impact,https://www.youtube.com/@iBuyerImpact,20000,30,5000,Monologue,en,US,iBuyer effect on housing market,,active
CH6097,N061,Zillow Market Data,https://www.youtube.com/@ZillowMarketData,30000,100,5000,Monologue,en,US,Zillow data-driven market analysis,,active
CH6098,N061,Redfin Market Report,https://www.youtube.com/@RedfinMarket,30000,100,5000,Monologue,en,US,Redfin housing market reports,,active
CH6099,N061,Case-Shiller Analysis,https://www.youtube.com/@CaseShillerAnalysis,20000,30,5000,Monologue,en,US,Case-Shiller index analysis,,active
CH6100,N061,NAR Market Data,https://www.youtube.com/@NARMarketData,20000,50,5000,Monologue,en,US,NAR existing home sales data,,active
