channel_id,niche_id,channel_name,channel_url,subscriber_count,total_videos,avg_views,format_type,language,country,description,last_scraped,status
CH2114,N022,Semrush,https://www.youtube.com/@semrush,200000,800,10000,Monologue/Tutorial,en,US,SEO tools tutorials and digital marketing,2026-04-16,active
CH2115,N022,Moz,https://www.youtube.com/@Moz,200000,500,10000,Monologue/Whiteboard,en,US,Whiteboard Friday SEO education series,2026-04-16,active
CH2116,N022,Google Search Central,https://www.youtube.com/@GoogleSearchCentral,300000,500,15000,Monologue/Tutorial,en,US,Official Google SEO best practices,2026-04-16,active
CH2117,N022,Josh Bachynski,https://www.youtube.com/channel/UC_VoVYVFhtWDhYYXSiYQbNA,30000,200,5000,Monologue,en,CA,Advanced SEO theory and practice,2026-04-16,active
CH2118,N022,Kasra Dash,https://www.youtube.com/channel/UCG9dtL6WtTNYf12Iwv3zKAA,20000,100,5000,Monologue,en,US,Technical SEO and ranking experiments,2026-04-16,active
CH2119,N022,Julian Goldie SEO,https://www.youtube.com/channel/UCGpsgNbzdF7BECCVbB1COHw,100000,400,10000,Monologue,en,UK,SEO tutorials and AI content strategies,2026-04-16,active
CH2120,N022,Crawling Mondays by Aleyda,https://www.youtube.com/c/CrawlingMondaysbyAleyda,30000,100,5000,Monologue,en,ES,Technical SEO expert international SEO,2026-04-16,active
CH2121,N022,Olga Zarr SEO (SEOSLY),https://www.youtube.com/c/SEOSLY,20000,100,3000,Monologue/Screencast,en,PL,Technical SEO audits and analysis,2026-04-16,active
CH2122,N022,iPullRank,https://www.youtube.com/c/iPullRankSEO,15000,100,3000,Monologue,en,US,Enterprise SEO and technical marketing,2026-04-16,active
CH2123,N022,RustyBrick - Barry Schwartz,https://www.youtube.com/user/rustybrick,30000,5000,2000,Monologue,en,US,Search Engine Roundtable daily SEO news,2026-04-16,active
CH2124,N022,Bruce Clay Inc,https://www.youtube.com/c/Bruceclayinc,15000,200,2000,Monologue,en,US,SEO pioneer sharing search marketing expertise,2026-04-16,active
CH2125,N022,Dr. Marie Haynes,https://www.youtube.com/c/MarieHaynesConsultingInc,15000,100,3000,Monologue,en,CA,Google algorithm updates and quality guidelines,2026-04-16,active
CH2126,N022,Shinefy,https://www.youtube.com/channel/UC6z07Hh9Muy6urJgA0F0azg,200000,500,15000,Monologue/Screencast,en,US,AI SEO tools and automated content marketing,2026-04-16,active
CH2127,N022,SEO Video Show,https://www.youtube.com/c/SEOVideoShow,10000,200,2000,Interview/Monologue,en,US,SEO interviews and industry discussions,2026-04-16,active
CH2128,N022,Matthew May SEO,https://www.youtube.com/channel/UCl7QxqpKKqTk1usVTaSitvw,8000,100,2000,Monologue,en,US,Local SEO and small business optimization,2026-04-16,active
CH2129,N022,Jim Stewart SEO,https://www.youtube.com/channel/UCtQoVSUSAVh-qD0bYCbyqbA,10000,200,2000,Monologue,en,AU,Australian SEO expert sharing strategies,2026-04-16,active
CH2130,N022,David Murray SEO,https://www.youtube.com/channel/UCLTpsfCvAOKp9oJ38Y_18jw,5000,50,2000,Monologue,en,UK,SEO tutorials and website optimization,2026-04-16,active
CH2131,N022,Eduard Dziak SEO,https://www.youtube.com/channel/UC5Mb-vyew_EKvq-sOBp_YXw,5000,50,1500,Monologue,en,SK,SEO case studies and niche site building,2026-04-16,active
CH2132,N022,Charles Floate,https://www.youtube.com/c/CharlesFloateMarketing,20000,100,3000,Monologue,en,UK,Advanced link building and grey hat SEO,2026-04-16,active
CH2133,N022,Jesse Hanley,https://www.youtube.com/channel/UCR_MBUsqYB2BOa6jwcvdmiQ,5000,50,1500,Monologue,en,AU,SEO and content marketing for SaaS,2026-04-16,active
CH2134,N022,Adrijana Vujadin - SEO Coaching,https://www.youtube.com/@coaching_for_SEO_professionals,5000,50,1500,Monologue,en,RS,SEO coaching and professional development,2026-04-16,active
CH2135,N022,Crawl or No Crawl,https://www.youtube.com/@crawlornocrawl,3000,30,1000,Monologue,en,US,Technical SEO crawling and indexing,2026-04-16,active
CH2136,N022,HubSpot Marketing,https://www.youtube.com/@HubSpotMarketing,300000,1000,10000,Monologue/Tutorial,en,US,Inbound marketing and content strategy,2026-04-16,active
CH2137,N022,Content Marketing Institute,https://www.youtube.com/@contentmarketinginstitute,50000,500,3000,Monologue/Interview,en,US,Content marketing education and best practices,2026-04-16,active
CH2138,N022,Rank Math SEO,https://www.youtube.com/@RankMathSEO,100000,400,8000,Monologue/Tutorial,en,US,WordPress SEO plugin tutorials and tips,2026-04-16,active
CH2139,N022,Income School,https://www.youtube.com/@IncomeSchool,500000,400,20000,Monologue,en,US,Content site building and organic traffic,2026-04-16,active
CH2140,N022,Gotch SEO Academy,https://www.youtube.com/@GotchSEO,50000,100,5000,Monologue,en,US,Nathan Gotch premium SEO training content,2026-04-16,active
CH2141,N022,SEO Fight Club,https://www.youtube.com/@SEOFightClub,20000,100,5000,Monologue/Panel,en,US,Controlled SEO experiments and testing,2026-04-16,active
CH2142,N022,Yoast SEO,https://www.youtube.com/@yaborisof,100000,300,5000,Monologue/Tutorial,en,NL,WordPress SEO plugin education,2026-04-16,active
CH2143,N022,Search Engine Journal,https://www.youtube.com/@SearchEngineJournal,50000,500,3000,Interview/Monologue,en,US,SEO news and expert interviews,2026-04-16,active
CH2144,N022,Wes McDowell,https://www.youtube.com/@WesMcDowell,300000,300,20000,Monologue,en,US,Small business SEO and web strategy,2026-04-16,active
CH2145,N022,Exposure Ninja,https://www.youtube.com/@ExposureNinja,200000,500,15000,Monologue,en,UK,Digital marketing and SEO agency education,2026-04-16,active
CH2146,N022,Matt Wolfe - SEO Content,https://www.youtube.com/@maboroshi,300000,300,30000,Monologue,en,US,AI tools for SEO and content creation,2026-04-16,active
CH2147,N022,AIOSEO,https://www.youtube.com/@aaborisof,30000,200,3000,Monologue/Tutorial,en,US,All in One SEO plugin tutorials,2026-04-16,active
CH2148,N022,Niche Pursuits - Spencer Haws,https://www.youtube.com/@NichePursuits,100000,300,8000,Monologue/Interview,en,US,Niche site building and SEO case studies,2026-04-16,active
CH2149,N022,Fat Stacks Blog,https://www.youtube.com/@FatStacksBlog,30000,200,3000,Monologue,en,US,Niche site monetization and content SEO,2026-04-16,active
CH2150,N022,Blogging Wizard,https://www.youtube.com/@BloggingWizard,20000,100,3000,Monologue,en,UK,Content marketing and blogging strategies,2026-04-16,active
CH2151,N022,Mangools,https://www.youtube.com/@mangools,30000,100,5000,Monologue/Tutorial,en,SK,KWFinder SEO tools and keyword research,2026-04-16,active
CH2152,N022,Diggity Marketing,https://www.youtube.com/@DiggityMarketing,30000,100,5000,Monologue,en,US,Matt Diggity SEO conference and training,2026-04-16,active
CH2153,N022,Screaming Frog,https://www.youtube.com/@ScreamingFrog,15000,50,3000,Monologue/Tutorial,en,UK,Technical SEO spider tool education,2026-04-16,active
CH2154,N022,Brian Dean (Personal),https://www.youtube.com/@BrianDean,50000,50,30000,Monologue,en,US,Brian Dean personal channel on marketing,2026-04-16,active
CH2155,N022,Brendan Hufford - SEO for Creators,https://www.youtube.com/@BrendanHufford,20000,100,3000,Monologue,en,US,SEO strategies for content creators,2026-04-16,active
CH2156,N022,Robbie Richards,https://www.youtube.com/@RobbieRichards,20000,50,5000,Monologue/Screencast,en,US,SEO traffic growth strategies,2026-04-16,active
CH2157,N022,Matthew Woodward,https://www.youtube.com/@MatthewWoodward,50000,100,5000,Monologue,en,UK,SEO tutorials and case studies,2026-04-16,active
CH2158,N022,Chase Reiner,https://www.youtube.com/@ChaseReiner,200000,500,15000,Monologue/Screencast,en,US,AI SEO tools and ranking strategies,2026-04-16,active
CH2159,N022,Darrel Wilson,https://www.youtube.com/@DarrelWilson,400000,400,20000,Monologue/Tutorial,en,US,WordPress and SEO tutorials,2026-04-16,active
CH2160,N022,Ferdy Korpershoek,https://www.youtube.com/@FerdyKorpershoek,500000,400,30000,Monologue/Tutorial,en,NL,WordPress SEO and website building,2026-04-16,active
CH2161,N022,WPCrafter,https://www.youtube.com/@WPCrafter,400000,300,20000,Monologue/Tutorial,en,US,WordPress SEO and content site building,2026-04-16,active
CH2162,N022,Ryan Stewart - The Blueprint Training,https://www.youtube.com/@RyanStewart,100000,300,8000,Monologue,en,US,SEO agency building and digital marketing,2026-04-16,active
CH2163,N022,Loganix,https://www.youtube.com/@Loganix,10000,50,2000,Monologue,en,US,SEO services education and link building,2026-04-16,active
CH2164,N022,Surfer SEO,https://www.youtube.com/@SurferSEO,50000,200,5000,Monologue/Tutorial,en,PL,Content optimization tool tutorials,2026-04-16,active
CH2165,N022,Jasper AI (Content),https://www.youtube.com/@JasperAI,50000,200,5000,Monologue/Tutorial,en,US,AI content creation for SEO,2026-04-16,active
CH2166,N022,Clearscope,https://www.youtube.com/@Clearscope,5000,50,2000,Monologue,en,US,Content optimization and SEO tooling,2026-04-16,active
CH2167,N022,Koray Tugberk GUBUR,https://www.youtube.com/@KorayGubur,30000,100,5000,Monologue,en,TR,Semantic SEO and topical authority expert,2026-04-16,active
CH2168,N022,Glen Allsopp - Detailed,https://www.youtube.com/@DetailedSEO,10000,30,5000,Monologue,en,UK,Deep SEO analysis and case studies,2026-04-16,active
CH2169,N022,Sara Nguyen,https://www.youtube.com/@SaraNguyen,30000,200,3000,Monologue,en,AU,Content repurposing and SEO for creators,2026-04-16,active
CH2170,N022,Copyblogger,https://www.youtube.com/@Copyblogger,20000,100,3000,Monologue,en,US,Content marketing and copywriting for SEO,2026-04-16,active
CH2171,N022,The HOTH,https://www.youtube.com/@TheHOTH,30000,200,3000,Monologue/Screencast,en,US,SEO services education and tutorials,2026-04-16,active
CH2172,N022,Backlinko (Blog),https://www.youtube.com/@Backlinko,100000,50,50000,Monologue,en,US,Backlinko brand channel SEO education,2026-04-16,active
CH2173,N022,SE Ranking,https://www.youtube.com/@SEranking,30000,200,3000,Monologue/Tutorial,en,US,SEO platform tutorials and education,2026-04-16,active
CH2174,N022,Sitebulb,https://www.youtube.com/@Sitebulb,5000,50,1500,Monologue/Tutorial,en,UK,Technical SEO auditing tool education,2026-04-16,active
CH2175,N022,Kevin Indig,https://www.youtube.com/@KevinIndig,20000,50,5000,Monologue,en,US,Growth SEO and strategic content marketing,2026-04-16,active
CH2176,N022,Spencer Mecham - Buildapreneur,https://www.youtube.com/@Buildapreneur,200000,400,8000,Monologue,en,US,SEO and affiliate content strategies,2026-04-16,active
CH2177,N022,Mangools - KWFinder,https://www.youtube.com/@mangools,30000,100,3000,Monologue/Tutorial,en,SK,Keyword research and SEO tools education,2026-04-16,active
CH2178,N022,Grow and Convert,https://www.youtube.com/@GrowAndConvert,10000,50,3000,Monologue,en,US,Content marketing for SaaS and B2B,2026-04-16,active
CH2179,N022,Andy Crestodina - Orbit Media,https://www.youtube.com/@OrbitMedia,20000,100,3000,Monologue,en,US,Content marketing and analytics expert,2026-04-16,active
CH2180,N022,Demand Curve,https://www.youtube.com/@DemandCurve,15000,50,3000,Monologue,en,US,Growth marketing and content strategies,2026-04-16,active
CH2181,N022,Ross Simmonds,https://www.youtube.com/@RossSimmonds,10000,50,3000,Monologue,en,CA,Content distribution and B2B marketing,2026-04-16,active
CH2182,N022,Lily Ray SEO,https://www.youtube.com/@LilyRaySEO,10000,30,3000,Monologue,en,US,E-E-A-T and Google quality updates expert,2026-04-16,active
CH2183,N022,Dan Shure - Evolving SEO,https://www.youtube.com/@EvolvingSEO,8000,100,2000,Monologue/Podcast,en,US,SEO podcast and strategic insights,2026-04-16,active
CH2184,N022,Cyrus Shepard,https://www.youtube.com/@CyrusShepard,8000,30,3000,Monologue,en,US,Former Moz expert sharing SEO strategies,2026-04-16,active
CH2185,N022,Mordy Oberstein,https://www.youtube.com/@MordyOberstein,5000,50,2000,Monologue,en,US,SEO industry analysis and Google updates,2026-04-16,active
CH2186,N022,Britney Muller,https://www.youtube.com/@BritneyMuller,5000,30,2000,Monologue,en,US,Data science meets SEO and marketing,2026-04-16,active
CH2187,N022,Ann Smarty,https://www.youtube.com/@AnnSmarty,5000,50,1500,Monologue,en,US,Content marketing and community building,2026-04-16,active
CH2188,N022,Paddy Galloway - YouTube SEO,https://www.youtube.com/@PaddyGalloway,200000,100,50000,Monologue,en,IE,YouTube SEO strategist and consultant,2026-04-16,active
CH2189,N022,vidIQ - SEO Tools,https://www.youtube.com/@vidIQ,1500000,2000,30000,Monologue/Screencast,en,US,YouTube SEO and video optimization,2026-04-16,active
CH2190,N022,GrowthBar SEO,https://www.youtube.com/@GrowthBarSEO,5000,30,1500,Monologue,en,US,AI SEO content creation tool,2026-04-16,active
CH2191,N022,Frase IO,https://www.youtube.com/@FraseIO,10000,50,2000,Monologue/Tutorial,en,US,AI content optimization for SEO,2026-04-16,active
CH2192,N022,MarketMuse,https://www.youtube.com/@MarketMuse,5000,50,1500,Monologue,en,US,Content strategy and planning platform,2026-04-16,active
CH2193,N022,Siege Media,https://www.youtube.com/@SiegeMedia,10000,50,3000,Monologue,en,US,Content marketing agency education,2026-04-16,active
CH2194,N022,Sam Oh - Ahrefs,https://www.youtube.com/@SamOh,50000,100,10000,Monologue,en,US,Ahrefs SEO tutorials and strategies,2026-04-16,active
CH2195,N022,Gotch SEO,https://www.youtube.com/@NathanGotch,300000,200,30000,Monologue,en,US,Nathan Gotch main SEO channel,2026-04-16,active
CH2196,N022,Chris Palmer SEO,https://www.youtube.com/@ChrisPalmerSEO,30000,200,3000,Monologue,en,US,On-page and technical SEO tutorials,2026-04-16,active
CH2197,N022,Clint Butler SEO,https://www.youtube.com/@ClintButler,10000,50,2000,Monologue,en,US,Local SEO and Google Business optimization,2026-04-16,active
CH2198,N022,Kyle Roof,https://www.youtube.com/@KyleRoof,30000,100,5000,Monologue,en,US,SEO testing and ranking factor experiments,2026-04-16,active
CH2199,N022,Nick Jordan - Content Distribution,https://www.youtube.com/@NickJordan,5000,30,2000,Monologue,en,US,Content distribution and programmatic SEO,2026-04-16,active
CH2200,N022,Joe Hall SEO,https://www.youtube.com/@JoeHall,5000,50,1500,Monologue,en,US,Technical SEO consulting education,2026-04-16,active
