channel_id,niche_id,channel_name,channel_url,subscriber_count,total_videos,avg_views,format_type,language,country,description,last_scraped,status
CH4066,N041,Life of Riza (med focus),https://www.youtube.com/@LifeOfRiza,100000,100,10000,Monologue,en,AU,Medical student deep study and focus optimization,2026-04-16,active
CH4067,N041,Zach Highley (engineering focus),https://www.youtube.com/@ZachHighley,200000,100,15000,Monologue,en,US,Engineering student deep work and focus techniques,2026-04-16,active
CH4068,N041,Zain Asif (medical focus),https://www.youtube.com/@ZainAsif,100000,80,10000,Monologue,en,GB,Medical student deep work and intensive study focus,2026-04-16,active
CH4069,N041,Lana Blakely (creative focus),https://www.youtube.com/@LanaBlakely,300000,200,20000,Monologue,en,GB,Creative focus and deep work for content creators,2026-04-16,active
CH4070,N041,Ruri Ohama (minimal focus),https://www.youtube.com/@RuriOhama,100000,100,10000,Monologue,en,JP,Japanese minimalist focus and deep work philosophy,2026-04-16,active
CH4071,N041,Lefie (aesthetic focus),https://www.youtube.com/@Lefie,100000,50,15000,Monologue,en,KR,Aesthetic study focus and deep work environment design,2026-04-16,active
CH4072,N041,StudyTee (focused study),https://www.youtube.com/@StudyTee,100000,80,10000,Monologue,en,US,Deep focus study techniques and concentration methods,2026-04-16,active
CH4073,N041,Holly Priestley (study focus),https://www.youtube.com/@HollyPriestley,100000,100,10000,Monologue,en,GB,Student deep focus and study concentration tips,2026-04-16,active
CH4074,N041,Heli Ved (deep focus),https://www.youtube.com/@HeliVed,100000,80,10000,Monologue,en,IN,Indian student deep focus and concentration techniques,2026-04-16,active
CH4075,N041,Carl Pullein (focus),https://www.youtube.com/@CarlPullein,200000,500,10000,Monologue,en,KR,Time sector system for deep work and focus,2026-04-16,active
CH4076,N041,Paul Minors (focused work),https://www.youtube.com/@PaulMinors,100000,300,5000,Monologue,en,NZ,Time blocking and focused work system education,2026-04-16,active
CH4077,N041,Asian Efficiency (deep work),https://www.youtube.com/@AsianEfficiency,100000,200,5000,Monologue,en,US,Deep work rituals and focus optimization systems,2026-04-16,active
CH4078,N041,Play Simpletivity (focus),https://www.youtube.com/@Simpletivity,400000,500,15000,Monologue,en,US,Focus tools and distraction management software reviews,2026-04-16,active
CH4079,N041,David Allen GTD (focus),https://www.youtube.com/@DavidAllenGTD,100000,100,5000,Monologue,en,US,GTD methodology for mental clarity and focused work,2026-04-16,active
CH4080,N041,Reysu (aesthetic deep work),https://www.youtube.com/@Reysu,100000,50,15000,Monologue,en,US,Aesthetic deep work environment and focus content,2026-04-16,active
CH4081,N041,Productive Dude (focus),https://www.youtube.com/@ProductiveDude,50000,80,3000,Monologue,en,US,Practical deep work and focus tips for men,2026-04-16,active
CH4082,N041,Khe Hy RadReads (focus),https://www.youtube.com/@KheHy,50000,100,3000,Monologue,en,US,$10K work concept and deep focus philosophy,2026-04-16,active
CH4083,N041,Mike and Matty (study focus),https://www.youtube.com/@MikeAndMatty,200000,200,15000,Monologue,en,GB,Study motivation and deep focus techniques,2026-04-16,active
CH4084,N041,Simon Alexander Ong (focus),https://www.youtube.com/@SimonAlexanderOng,30000,50,3000,Monologue,en,GB,Energy management for sustained focus and deep work,2026-04-16,active
CH4085,N041,Dotto Tech (focus apps),https://www.youtube.com/@DottoTech,400000,1000,10000,Monologue,en,CA,Focus and distraction-blocking app tutorials,2026-04-16,active
CH4086,N041,Productivityist (focused work),https://www.youtube.com/@Productivityist,50000,200,3000,Monologue,en,US,Mike Vardy on time theming for focused work blocks,2026-04-16,active
CH4087,N041,Notion (deep work templates),https://www.youtube.com/@Notion,300000,200,20000,Monologue,en,US,Notion templates and systems for deep work,2026-04-16,active
CH4088,N041,Todoist (focus features),https://www.youtube.com/@Todoist,100000,200,5000,Monologue,en,US,Task management for focused work and priority systems,2026-04-16,active
CH4089,N041,Organized Audrey (focus spaces),https://www.youtube.com/@OrganizedAudrey,50000,100,3000,Monologue,en,US,Organizing spaces for deep work and focused productivity,2026-04-16,active
CH4090,N041,Full Spectrum Productivity (focus),https://www.youtube.com/@FullSpectrumProductivity,30000,80,2000,Monologue,en,US,Holistic approach to deep focus and meaningful work,2026-04-16,active
CH4091,N041,Productivity Academy (focus),https://www.youtube.com/@ProductivityAcademy,30000,200,2000,Monologue,en,US,Focus systems and deep work routines,2026-04-16,active
CH4092,N041,Granger Productivity (focus),https://www.youtube.com/@GrangerProductivity,30000,80,2000,Monologue,en,US,Study focus techniques and concentration improvement,2026-04-16,active
CH4093,N041,Wisdom Productivity (focus),https://www.youtube.com/@WisdomProductivity,20000,50,2000,Monologue,en,US,Academic deep work and scholarly focus strategies,2026-04-16,active
CH4094,N041,Productivity Tube (focus),https://www.youtube.com/@ProductivityTube,20000,50,2000,Monologue,en,US,Focus tool tutorials and deep work system guides,2026-04-16,active
CH4095,N041,Samuel Thomas Davies (deep work),https://www.youtube.com/@SamuelThomasDavies,30000,50,3000,Monologue,en,GB,Deep Work book implementation and focus strategies,2026-04-16,active
CH4096,N041,Mike Strives (focus),https://www.youtube.com/@MikeStrives,50000,100,3000,Monologue,en,US,Focus and deep work for ambitious professionals,2026-04-16,active
CH4097,N041,All in Good Time (focus),https://www.youtube.com/@AllInGoodTime,30000,80,2000,Monologue,en,US,Time management for deep focused work blocks,2026-04-16,active
CH4098,N041,Business Productivity (focus),https://www.youtube.com/@BusinessProductivity,30000,100,2000,Monologue,en,US,Business deep work and professional focus strategies,2026-04-16,active
CH4099,N041,Carson Tate (focus styles),https://www.youtube.com/@CarsonTate,20000,50,2000,Monologue,en,US,Work Simply - understanding personal focus styles,2026-04-16,active
CH4100,N041,Jake Knapp (focused sprint),https://www.youtube.com/@JakeKnapp,50000,50,5000,Monologue,en,US,Design Sprint and Make Time for focused creative work,2026-04-16,active
